Month,division,Line,Day Type,num_on_time_trips,num_sched_trips,terminal_on_time_performance
2015-10-01,A DIVISION,4,1,3411,8264,0.412754114
2015-10-01,A DIVISION,5,1,2561,7106,0.360399662
2015-10-01,A DIVISION,6,1,4617,12248,0.376959504
2015-10-01,A DIVISION,7,1,11688,13576,0.860931055
2015-10-01,A DIVISION,S 42nd,1,12635,12873,0.981511691
2015-10-01,B DIVISION,A,1,5203,8323,0.625135168
2015-10-01,B DIVISION,B,1,3648,4532,0.80494263
2015-10-01,B DIVISION,C,1,3219,4362,0.737964237
2015-10-01,B DIVISION,D,1,4274,5826,0.733607964
2015-10-01,B DIVISION,E,1,5555,8696,0.638799448
2015-10-01,B DIVISION,F,1,4493,8380,0.536157518
2015-10-01,B DIVISION,G,1,4029,6164,0.653634004
2015-10-01,B DIVISION,JZ,1,3972,6010,0.660898502
2015-10-01,B DIVISION,L,1,9713,10802,0.899185336
2015-10-01,B DIVISION,M,1,4038,5852,0.690020506
2015-10-01,B DIVISION,N,1,3925,5852,0.670710868
2015-10-01,B DIVISION,Q,1,4357,5892,0.739477257
2015-10-01,B DIVISION,R,1,3670,6248,0.587387964
2015-10-01,B DIVISION,S Fkln,1,2566,2596,0.98844376
2015-10-01,B DIVISION,S Rock,1,3533,3668,0.963195202
2015-11-01,A DIVISION,1,1,6798,9025,0.753240997
2015-11-01,A DIVISION,2,1,2576,6180,0.416828479
2015-11-01,A DIVISION,3,1,3878,5896,0.657734057
2015-11-01,A DIVISION,4,1,3205,7504,0.427105544
2015-11-01,A DIVISION,5,1,2524,6495,0.38860662
2015-11-01,A DIVISION,6,1,5032,11316,0.444680099
2015-11-01,A DIVISION,7,1,10250,12396,0.826879639
2015-11-01,A DIVISION,S 42nd,1,11794,11851,0.995190279
2015-11-01,B DIVISION,A,1,4938,7365,0.670468432
2015-11-01,B DIVISION,B,1,2649,4120,0.642961165
2015-11-01,B DIVISION,C,1,2961,3936,0.752286585
2015-11-01,B DIVISION,D,1,3761,5295,0.710292729
2015-11-01,B DIVISION,E,1,5607,7900,0.709746835
2015-11-01,B DIVISION,F,1,4199,7610,0.551773982
2015-11-01,B DIVISION,G,1,4005,5652,0.708598726
2015-11-01,B DIVISION,JZ,1,3626,5465,0.663494968
2015-11-01,B DIVISION,L,1,9242,10003,0.923922823
2015-11-01,B DIVISION,M,1,3611,5320,0.678759398
2015-11-01,B DIVISION,N,1,2898,5320,0.544736842
2015-11-01,B DIVISION,Q,1,2644,5355,0.493744164
2015-11-01,B DIVISION,R,1,3150,5680,0.554577465
2015-11-01,B DIVISION,S Fkln,1,2351,2360,0.996186441
2015-11-01,B DIVISION,S Rock,1,3223,3317,0.97166114
2015-12-01,A DIVISION,1,1,7587,9932,0.763894482
2015-12-01,A DIVISION,2,1,2930,6900,0.424637681
2015-12-01,A DIVISION,3,1,4261,6620,0.643655589
2015-12-01,A DIVISION,4,1,3603,8107,0.444430739
2015-12-01,A DIVISION,5,1,2729,7146,0.381891968
2015-12-01,A DIVISION,6,1,6053,12470,0.485404972
2015-12-01,A DIVISION,7,1,11066,13648,0.810814771
2015-12-01,A DIVISION,S 42nd,1,12708,12883,0.986416207
2015-12-01,B DIVISION,A,1,5659,8070,0.701239157
2015-12-01,B DIVISION,B,1,3413,4532,0.753089144
2015-12-01,B DIVISION,C,1,3290,4400,0.747727273
2015-12-01,B DIVISION,D,1,4305,5922,0.726950355
2015-12-01,B DIVISION,E,1,5950,8692,0.684537506
2015-12-01,B DIVISION,F,1,4766,8376,0.569006686
2015-12-01,B DIVISION,G,1,4800,6102,0.786627335
2015-12-01,B DIVISION,JZ,1,3953,6010,0.657737105
2015-12-01,B DIVISION,L,1,10220,11177,0.91437774
2015-12-01,B DIVISION,M,1,4065,5888,0.690387228
2015-12-01,B DIVISION,N,1,3788,5848,0.647742818
2015-12-01,B DIVISION,Q,1,3997,5892,0.678377461
2015-12-01,B DIVISION,R,1,3723,6248,0.595870679
2015-12-01,B DIVISION,S Fkln,1,2577,2596,0.992681048
2015-12-01,B DIVISION,S Rock,1,3552,3700,0.96
2016-01-01,A DIVISION,1,1,6964,9028,0.771377935
2016-01-01,A DIVISION,2,1,2592,6264,0.413793103
2016-01-01,A DIVISION,3,1,3884,6092,0.637557452
2016-01-01,A DIVISION,4,1,2952,7348,0.401741971
2016-01-01,A DIVISION,5,1,2457,6496,0.378232759
2016-01-01,A DIVISION,6,1,5061,11132,0.454635286
2016-01-01,A DIVISION,7,1,9692,12420,0.780354267
2016-01-01,A DIVISION,S 42nd,1,11593,11709,0.990093091
2016-01-01,B DIVISION,A,1,4904,7435,0.659583053
2016-01-01,B DIVISION,B,1,2855,4120,0.692961165
2016-01-01,B DIVISION,C,1,3133,4000,0.78325
2016-01-01,B DIVISION,D,1,3665,5252,0.697829398
2016-01-01,B DIVISION,E,1,5445,7900,0.689240506
2016-01-01,B DIVISION,F,1,4288,7612,0.563321072
2016-01-01,B DIVISION,G,1,4429,5600,0.790892857
2016-01-01,B DIVISION,JZ,1,3452,5661,0.609786257
2016-01-01,B DIVISION,L,1,8908,10100,0.881980198
2016-01-01,B DIVISION,M,1,3520,5360,0.656716418
2016-01-01,B DIVISION,N,1,3429,5557,0.617059565
2016-01-01,B DIVISION,Q,1,3506,5356,0.65459298
2016-01-01,B DIVISION,R,1,3475,5680,0.611795775
2016-01-01,B DIVISION,S Fkln,1,2359,2360,0.999576271
2016-01-01,B DIVISION,S Rock,1,3232,3364,0.960760999
2016-02-01,A DIVISION,1,1,6774,8974,0.754847337
2016-02-01,A DIVISION,2,1,2503,6264,0.39958493
2016-02-01,A DIVISION,3,1,3779,6064,0.623186016
2016-02-01,A DIVISION,4,1,2677,7348,0.364316821
2016-02-01,A DIVISION,5,1,2462,6496,0.379002463
2016-02-01,A DIVISION,6,1,4729,11255,0.420168814
2016-02-01,A DIVISION,7,1,9143,12420,0.736151369
2016-02-01,A DIVISION,S 42nd,1,12118,12154,0.997038012
2016-02-01,B DIVISION,A,1,4858,7426,0.654187988
2016-02-01,B DIVISION,B,1,2917,4120,0.708009709
2016-02-01,B DIVISION,C,1,3078,4000,0.7695
2016-02-01,B DIVISION,D,1,3443,5252,0.655559787
2016-02-01,B DIVISION,E,1,5379,7900,0.680886076
2016-02-01,B DIVISION,F,1,4527,7612,0.594718865
2016-02-01,B DIVISION,G,1,4550,5600,0.8125
2016-02-01,B DIVISION,JZ,1,4084,5799,0.704259355
2016-02-01,B DIVISION,L,1,9106,10100,0.901584158
2016-02-01,B DIVISION,M,1,3705,5360,0.691231343
2016-02-01,B DIVISION,N,1,3251,5316,0.611550038
2016-02-01,B DIVISION,Q,1,3839,5356,0.716766243
2016-02-01,B DIVISION,R,1,3394,5680,0.597535211
2016-02-01,B DIVISION,S Fkln,1,2356,2360,0.998305085
2016-02-01,B DIVISION,S Rock,1,3271,3364,0.97235434
2016-03-01,A DIVISION,1,1,7160,10566,0.677645277
2016-03-01,A DIVISION,2,1,2998,7330,0.409004093
2016-03-01,A DIVISION,3,1,4408,6982,0.631337726
2016-03-01,A DIVISION,4,1,3472,8452,0.410790345
2016-03-01,A DIVISION,5,1,2746,7471,0.367554544
2016-03-01,A DIVISION,6,1,6605,12934,0.510669553
2016-03-01,A DIVISION,7,1,10826,14316,0.75621682
2016-03-01,A DIVISION,S 42nd,1,13482,13523,0.996968128
2016-03-01,B DIVISION,A,1,5493,8437,0.651060804
2016-03-01,B DIVISION,B,1,3538,4706,0.751806205
2016-03-01,B DIVISION,C,1,3254,4600,0.707391304
2016-03-01,B DIVISION,D,1,4412,6409,0.688406928
2016-03-01,B DIVISION,E,1,6353,9088,0.699053697
2016-03-01,B DIVISION,F,1,5485,8758,0.62628454
2016-03-01,B DIVISION,G,1,4962,6440,0.770496894
2016-03-01,B DIVISION,JZ,1,4173,6377,0.654382939
2016-03-01,B DIVISION,L,1,10398,11615,0.895221696
2016-03-01,B DIVISION,M,1,4169,6164,0.676346528
2016-03-01,B DIVISION,N,1,4140,6257,0.661658942
2016-03-01,B DIVISION,Q,1,4444,6160,0.721428571
2016-03-01,B DIVISION,R,1,4038,6532,0.618187385
2016-03-01,B DIVISION,S Fkln,1,2699,2714,0.994473102
2016-03-01,B DIVISION,S Rock,1,1822,1932,0.943064182
2016-04-01,A DIVISION,1,1,6994,9676,0.722819347
2016-04-01,A DIVISION,2,1,2707,6981,0.387766796
2016-04-01,A DIVISION,3,1,3952,6426,0.615001556
2016-04-01,A DIVISION,4,1,3081,7716,0.399300156
2016-04-01,A DIVISION,5,1,2612,6787,0.384853396
2016-04-01,A DIVISION,6,1,6171,11690,0.527887083
2016-04-01,A DIVISION,7,1,9874,13103,0.753567885
2016-04-01,A DIVISION,S 42nd,1,12321,12495,0.98607443
2016-04-01,B DIVISION,A,1,4900,7703,0.636115799
2016-04-01,B DIVISION,B,1,3102,4326,0.717059639
2016-04-01,B DIVISION,C,1,2961,4200,0.705
2016-04-01,B DIVISION,D,1,4060,5762,0.704616453
2016-04-01,B DIVISION,E,1,5805,8296,0.699734812
2016-04-01,B DIVISION,F,1,5102,8117,0.628557349
2016-04-01,B DIVISION,G,1,4977,6056,0.82182959
2016-04-01,B DIVISION,JZ,1,3809,5737,0.663935855
2016-04-01,B DIVISION,L,1,9828,10605,0.926732673
2016-04-01,B DIVISION,M,1,4096,5628,0.727789623
2016-04-01,B DIVISION,N,1,3837,5582,0.687388033
2016-04-01,B DIVISION,Q,1,4447,5624,0.79071835
2016-04-01,B DIVISION,R,1,3747,5964,0.628269618
2016-04-01,B DIVISION,S Fkln,1,2476,2478,0.999192897
2016-04-01,B DIVISION,S Rock,1,1622,1764,0.919501134
2016-05-01,A DIVISION,1,1,7303,9480,0.77035865
2016-05-01,A DIVISION,2,1,2220,6578,0.337488598
2016-05-01,A DIVISION,3,1,3696,6398,0.577680525
2016-05-01,A DIVISION,4,1,2940,7716,0.381026439
2016-05-01,A DIVISION,5,1,2341,6701,0.349350843
2016-05-01,A DIVISION,6,1,6266,11690,0.536013687
2016-05-01,A DIVISION,7,1,9779,13042,0.749808312
2016-05-01,A DIVISION,S 42nd,1,12194,12222,0.997709049
2016-05-01,B DIVISION,A,1,4945,7703,0.641957679
2016-05-01,B DIVISION,B,1,3297,4326,0.762135922
2016-05-01,B DIVISION,C,1,3095,4200,0.736904762
2016-05-01,B DIVISION,D,1,3883,5515,0.704079782
2016-05-01,B DIVISION,E,1,5856,8296,0.705882353
2016-05-01,B DIVISION,F,1,5382,7994,0.673254941
2016-05-01,B DIVISION,G,1,5434,6383,0.851323829
2016-05-01,B DIVISION,JZ,1,3562,5737,0.620881994
2016-05-01,B DIVISION,L,1,9841,10605,0.92795851
2016-05-01,B DIVISION,M,1,4102,5628,0.728855721
2016-05-01,B DIVISION,N,1,3464,5582,0.620566105
2016-05-01,B DIVISION,Q,1,3868,5624,0.687766714
2016-05-01,B DIVISION,R,1,3565,5951,0.599058982
2016-05-01,B DIVISION,S Fkln,1,2474,2478,0.998385795
2016-05-01,B DIVISION,S Rock,1,1670,1764,0.946712018
2016-06-01,A DIVISION,1,1,7276,10016,0.7264377
2016-06-01,A DIVISION,2,1,2613,7074,0.369380831
2016-06-01,A DIVISION,3,1,4022,6732,0.597445039
2016-06-01,A DIVISION,4,1,3276,8140,0.402457002
2016-06-01,A DIVISION,5,1,2841,7202,0.394473757
2016-06-01,A DIVISION,6,1,6097,12464,0.489168806
2016-06-01,A DIVISION,7,1,10646,13664,0.779127635
2016-06-01,A DIVISION,S 42nd,1,13119,13268,0.988769973
2016-06-01,B DIVISION,A,1,4953,8143,0.608252487
2016-06-01,B DIVISION,B,1,3119,4532,0.688217123
2016-06-01,B DIVISION,C,1,3114,4400,0.707727273
2016-06-01,B DIVISION,D,1,3799,5778,0.657493943
2016-06-01,B DIVISION,E,1,5777,8748,0.660379515
2016-06-01,B DIVISION,F,1,4868,8376,0.581184336
2016-06-01,B DIVISION,G,1,5341,6527,0.818293243
2016-06-01,B DIVISION,JZ,1,4257,6091,0.698900016
2016-06-01,B DIVISION,L,1,10126,11110,0.911431143
2016-06-01,B DIVISION,M,1,4165,5924,0.703072248
2016-06-01,B DIVISION,N,1,3670,5876,0.624574541
2016-06-01,B DIVISION,Q,1,4125,5892,0.700101833
2016-06-01,B DIVISION,R,1,3755,6248,0.600992318
2016-06-01,B DIVISION,S Fkln,1,2595,2596,0.999614792
2016-06-01,B DIVISION,S Rock,1,1701,1845,0.92195122
2016-07-01,A DIVISION,1,1,6823,8965,0.761070831
2016-07-01,A DIVISION,2,1,1808,6248,0.289372599
2016-07-01,A DIVISION,3,1,3340,5999,0.55675946
2016-07-01,A DIVISION,4,1,2575,7311,0.352209
2016-07-01,A DIVISION,5,1,2496,6459,0.386437529
2016-07-01,A DIVISION,6,1,5203,10913,0.476770824
2016-07-01,A DIVISION,7,1,9730,12369,0.786644029
2016-07-01,A DIVISION,S 42nd,1,11729,11953,0.981259935
2016-07-01,B DIVISION,A,1,4529,7241,0.625466096
2016-07-01,B DIVISION,B,1,2846,4073,0.698747852
2016-07-01,B DIVISION,C,1,2680,3943,0.679685519
2016-07-01,B DIVISION,D,1,3477,5217,0.666474986
2016-07-01,B DIVISION,E,1,5147,7765,0.662846104
2016-07-01,B DIVISION,F,1,4274,7478,0.571543193
2016-07-01,B DIVISION,G,1,5340,6282,0.850047755
2016-07-01,B DIVISION,JZ,1,3548,5483,0.647091009
2016-07-01,B DIVISION,L,1,8664,9913,0.874003833
2016-07-01,B DIVISION,M,1,3690,5342,0.690752527
2016-07-01,B DIVISION,N,1,3393,5464,0.620973646
2016-07-01,B DIVISION,Q,1,3602,5260,0.684790875
2016-07-01,B DIVISION,R,1,3243,5658,0.573170732
2016-07-01,B DIVISION,S Fkln,1,2295,2318,0.990077653
2016-07-01,B DIVISION,S Rock,1,1584,1671,0.947935368
2016-08-01,A DIVISION,1,1,7918,10519,0.75273315
2016-08-01,A DIVISION,2,1,2598,7370,0.352510176
2016-08-01,A DIVISION,3,1,3837,6954,0.551768766
2016-08-01,A DIVISION,4,1,3549,8541,0.415525114
2016-08-01,A DIVISION,5,1,2908,7562,0.384554351
2016-08-01,A DIVISION,6,1,7342,13066,0.561916424
2016-08-01,A DIVISION,7,1,11604,14281,0.812548141
2016-08-01,A DIVISION,S 42nd,1,14432,14597,0.988696307
2016-08-01,B DIVISION,A,1,5586,8487,0.658183104
2016-08-01,B DIVISION,B,1,3415,4738,0.720768257
2016-08-01,B DIVISION,C,1,3363,4600,0.731086957
2016-08-01,B DIVISION,D,1,4159,6072,0.684947299
2016-08-01,B DIVISION,E,1,6431,9175,0.700926431
2016-08-01,B DIVISION,F,1,5392,8751,0.616158153
2016-08-01,B DIVISION,G,1,5352,6478,0.82618092
2016-08-01,B DIVISION,JZ,1,4047,6417,0.630668537
2016-08-01,B DIVISION,L,1,11161,12138,0.91950898
2016-08-01,B DIVISION,M,1,4193,6210,0.675201288
2016-08-01,B DIVISION,N,1,3932,6159,0.638415327
2016-08-01,B DIVISION,Q,1,4422,6159,0.717973697
2016-08-01,B DIVISION,R,1,3619,6501,0.556683587
2016-08-01,B DIVISION,S Fkln,1,2697,2714,0.993736183
2016-08-01,B DIVISION,S Rock,1,1765,1927,0.9159315
2016-09-01,A DIVISION,1,1,6098,9609,0.634613383
2016-09-01,A DIVISION,2,1,2469,7143,0.345653087
2016-09-01,A DIVISION,3,1,2861,5922,0.483113813
2016-09-01,A DIVISION,4,1,2862,7839,0.365097589
2016-09-01,A DIVISION,5,1,2471,6906,0.357804807
2016-09-01,A DIVISION,6,1,5804,11823,0.490907553
2016-09-01,A DIVISION,7,1,10718,13047,0.821491531
2016-09-01,A DIVISION,S 42nd,1,13818,13979,0.988482724
2016-09-01,B DIVISION,A,1,4878,7749,0.629500581
2016-09-01,B DIVISION,B,1,2885,4326,0.666897827
2016-09-01,B DIVISION,C,1,2831,4200,0.674047619
2016-09-01,B DIVISION,D,1,3595,5517,0.651622258
2016-09-01,B DIVISION,E,1,5547,8385,0.661538462
2016-09-01,B DIVISION,F,1,4786,8001,0.598175228
2016-09-01,B DIVISION,G,1,4800,5996,0.800533689
2016-09-01,B DIVISION,JZ,1,3768,5859,0.643113159
2016-09-01,B DIVISION,L,1,9691,10605,0.913814239
2016-09-01,B DIVISION,M,1,3774,5670,0.665608466
2016-09-01,B DIVISION,N,1,3331,5625,0.592177778
2016-09-01,B DIVISION,Q,1,3837,5793,0.662351113
2016-09-01,B DIVISION,R,1,3377,5984,0.564338235
2016-09-01,B DIVISION,S Fkln,1,2461,2478,0.993139629
2016-09-01,B DIVISION,S Rock,1,1633,1761,0.927314026
2016-10-01,A DIVISION,1,1,6227,9603,0.648443195
2016-10-01,A DIVISION,2,1,2587,7150,0.361818182
2016-10-01,A DIVISION,3,1,3230,6006,0.537795538
2016-10-01,A DIVISION,4,1,2844,7797,0.364755675
2016-10-01,A DIVISION,5,1,2561,6904,0.37094438
2016-10-01,A DIVISION,6,1,6042,12257,0.492942808
2016-10-01,A DIVISION,7,1,10283,13037,0.788755082
2016-10-01,A DIVISION,S 42nd,1,13538,13630,0.993250183
2016-10-01,B DIVISION,A,1,4598,7749,0.593366886
2016-10-01,B DIVISION,B,1,2488,4326,0.575127138
2016-10-01,B DIVISION,C,1,2621,4170,0.62853717
2016-10-01,B DIVISION,D,1,3460,5513,0.627607473
